"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"1325546","39.786629","-104.96596","1437",
"1325546","39.786605","-104.965992","1438",
"1325546","39.786605","-104.965992","1439",
"1325546","39.786582","-104.966024","1440",
"1325546","39.786582","-104.966024","1441",
"1325546","39.786558","-104.966056","1442",
"1325546","39.786558","-104.966056","1443",
"1325546","39.786534","-104.966089","1444",
"1325546","39.786534","-104.966089","1445",
"1325546","39.78651","-104.966121","1446",
"1325546","39.78651","-104.966121","1447",
"1325546","39.786305","-104.966396","1448",
"1325546","39.786305","-104.966396","1449",
"1325546","39.786281","-104.966428","1450",
"1325546","39.786281","-104.966428","1451",
"1325546","39.786257","-104.96646","1452",
"1325546","39.786257","-104.96646","1453",
"1325546","39.786233","-104.966492","1454",
"1325546","39.786233","-104.966492","1455",
"1325546","39.786209","-104.966524","1456",
"1325546","39.786209","-104.966524","1457",
"1325546","39.786184","-104.966555","1458",
"1325546","39.786184","-104.966555","1459",
"1325546","39.78616","-104.966587","1460",
"1325546","39.78616","-104.966587","1461",
"1325546","39.786136","-104.966619","1462",
"1325546","39.786136","-104.966619","1463",
"1325546","39.786112","-104.96665","1464",
"1325546","39.786112","-104.96665","1465",
"1325546","39.781496","-104.972723","1466",
"1325546","39.781496","-104.972723","1467",
"1325546","39.781472","-104.972755","1468",
"1325546","39.781472","-104.972755","1469",
"1325546","39.781448","-104.972786","1470",
"1325546","39.781448","-104.972786","1471",
"1325546","39.781424","-104.972818","1472",
"1325546","39.781424","-104.972818","1473",
"1325546","39.781399","-104.97285","1474",
"1325546","39.781399","-104.97285","1475",
"1325546","39.781375","-104.972881","1476",
"1325546","39.781375","-104.972881","1477",
"1325546","39.781351","-104.972913","1478",
"1325546","39.781351","-104.972913","1479",
"1325546","39.781327","-104.972945","1480",
"1325546","39.781327","-104.972945","1481",
"1325546","39.781303","-104.972976","1482",
"1325546","39.781303","-104.972976","1483",
"1325546","39.781088","-104.973253","1484",
"1325546","39.781088","-104.973253","1485",
"1325546","39.780872","-104.973527","1486",
"1325546","39.780872","-104.973527","1487",
"1325546","39.780847","-104.973558","1488",
"1325546","39.780847","-104.973558","1489",
"1325546","39.780823","-104.973589","1490",
"1325546","39.780823","-104.973589","1491",
"1325546","39.780798","-104.97362","1492",
"1325546","39.780798","-104.97362","1493",
"1325546","39.780773","-104.973651","1494",
"1325546","39.780773","-104.973651","1495",
"1325546","39.780749","-104.973681","1496",
"1325546","39.780749","-104.973681","1497",
"1325546","39.780724","-104.973712","1498",
"1325546","39.780724","-104.973712","1499",
"1325546","39.780699","-104.973743","1500",
"1325546","39.780699","-104.973743","1501",
"1325546","39.780674","-104.973774","1502",
"1325546","39.780674","-104.973774","1503",
"1325546","39.780197","-104.974368","1504",
"1325546","39.780197","-104.974368","1505",
"1325546","39.780172","-104.974398","1506",
"1325546","39.780172","-104.974398","1507",
"1325546","39.780147","-104.974429","1508",
"1325546","39.780147","-104.974429","1509",
"1325546","39.780123","-104.97446","1510",
"1325546","39.780123","-104.97446","1511",
"1325546","39.780098","-104.974491","1512",
"1325546","39.780098","-104.974491","1513",
"1325546","39.780073","-104.974522","1514",
"1325546","39.780073","-104.974522","1515",
"1325546","39.780048","-104.974552","1516",
"1325546","39.780048","-104.974552","1517",
"1325546","39.780024","-104.974583","1518",
"1325546","39.780024","-104.974583","1519",
"1325546","39.779999","-104.974614","1520",
"1325546","39.779999","-104.974614","1521",
"1325546","39.779794","-104.974874","1522",
"1325546","39.779794","-104.974874","1523",
"1325546","39.77959","-104.975136","1524",
"1325546","39.77959","-104.975136","1525",
"1325546","39.779566","-104.975168","1526",
"1325546","39.779566","-104.975168","1527",
"1325546","39.779542","-104.975199","1528",
"1325546","39.779542","-104.975199","1529",
"1325546","39.779518","-104.975231","1530",
"1325546","39.779518","-104.975231","1531",
"1325546","39.779494","-104.975263","1532",
"1325546","39.779494","-104.975263","1533",
"1325546","39.77947","-104.975294","1534",
"1325546","39.77947","-104.975294","1535",
"1325546","39.779446","-104.975326","1536",
"1325546","39.779446","-104.975326","1537",
"1325546","39.779421","-104.975358","1538",
"1325546","39.779421","-104.975358","1539",
"1325546","39.779397","-104.975389","1540",
"1325546","39.779397","-104.975389","1541",
"1325546","39.776258","-104.97951","1542",
"1325546","39.776258","-104.97951","1543",
"1325546","39.77612","-104.97969","1544",
"1325546","39.77612","-104.97969","1545",
"1325546","39.772835","-104.984002","1546",
"1325546","39.772835","-104.984002","1547",
"1325546","39.769103","-104.988899","1548",
"1325546","39.769103","-104.988899","1549",
"1325546","39.76908","-104.988929","1550",
"1325546","39.76908","-104.988929","1551",
"1325546","39.769057","-104.988959","1552",
"1325546","39.769057","-104.988959","1553",
"1325546","39.769034","-104.988988","1554",
"1325546","39.769034","-104.988988","1555",
"1325546","39.769011","-104.989018","1556",
"1325546","39.769011","-104.989018","1557",
"1325546","39.768989","-104.989048","1558",
"1325546","39.768989","-104.989048","1559",
"1325546","39.768966","-104.989078","1560",
"1325546","39.768966","-104.989078","1561",
"1325546","39.768943","-104.989108","1562",
"1325546","39.768943","-104.989108","1563",
"1325546","39.76892","-104.989137","1564",
"1325546","39.76892","-104.989137","1565",
"1325546","39.768897","-104.989167","1566",
"1325546","39.768897","-104.989167","1567",
"1325546","39.768874","-104.989196","1568",
"1325546","39.768874","-104.989196","1569",
"1325546","39.76885","-104.989226","1570",
"1325546","39.76885","-104.989226","1571",
"1325546","39.768691","-104.989422","1572",
"1325546","39.768691","-104.989422","1573",
"1325546","39.768528","-104.989613","1574",
"1325546","39.768528","-104.989613","1575",
"1325546","39.768504","-104.98964","1576",
"1325546","39.768504","-104.98964","1577",
"1325546","39.768479","-104.989668","1578",
"1325546","39.768479","-104.989668","1579",
"1325546","39.768455","-104.989696","1580",
"1325546","39.768455","-104.989696","1581",
"1325546","39.76843","-104.989723","1582",
"1325546","39.76843","-104.989723","1583",
"1325546","39.768405","-104.989751","1584",
"1325546","39.768405","-104.989751","1585",
"1325546","39.768381","-104.989778","1586",
"1325546","39.768381","-104.989778","1587",
"1325546","39.768356","-104.989805","1588",
"1325546","39.768356","-104.989805","1589",
"1325546","39.768331","-104.989832","1590",
"1325546","39.768331","-104.989832","1591",
"1325546","39.768307","-104.98986","1592",
"1325546","39.768307","-104.98986","1593",
"1325546","39.768282","-104.989887","1594",
"1325546","39.768282","-104.989887","1595",
"1325546","39.768257","-104.989914","1596",
"1325546","39.768257","-104.989914","1597",
"1325546","39.768243","-104.98993","1598",
"1325546","39.768243","-104.98993","1599",
"1325546","39.767938","-104.990232","1600",
"1325546","39.767938","-104.990232","1601",
"1325546","39.767834","-104.990333","1602",
"1325546","39.767834","-104.990333","1603",
"1325546","39.767466","-104.99069","1604",
"1325546","39.767466","-104.99069","1605",
"1325546","39.767246","-104.990904","1606",
"1325546","39.767246","-104.990904","1607",
"1325546","39.767027","-104.991117","1608",
"1325546","39.767027","-104.991117","1609",
"1325546","39.766809","-104.991326","1610",
"1325546","39.766809","-104.991326","1611",
"1325546","39.766751","-104.991379","1612",
"1325546","39.766751","-104.991379","1613",
"1325546","39.766677","-104.991443","1614",
"1325546","39.766677","-104.991443","1615",
"1325546","39.766585","-104.991519","1616",
"1325546","39.766585","-104.991519","1617",
"1325546","39.76649","-104.99159","1618",
"1325546","39.76649","-104.99159","1619",
"1325546","39.766393","-104.991656","1620",
"1325546","39.766393","-104.991656","1621",
"1325546","39.766294","-104.991717","1622",
"1325546","39.766294","-104.991717","1623",
"1325546","39.766157","-104.991793","1624",
"1325546","39.766157","-104.991793","1625",
"1325546","39.766018","-104.991862","1626",
"1325546","39.766018","-104.991862","1627",
"1325546","39.765565","-104.992068","1628",
"1325546","39.765565","-104.992068","1629",
"1325546","39.765047","-104.992302","1630",
"1325546","39.765047","-104.992302","1631",
"1325546","39.764772","-104.992427","1632",
"1325546","39.764772","-104.992427","1633",
"1325546","39.76463","-104.99249","1634",
"1325546","39.76463","-104.99249","1635",
"1325546","39.764469","-104.992556","1636",
"1325546","39.764469","-104.992556","1637",
"1325546","39.764354","-104.992601","1638",
"1325546","39.764354","-104.992601","1639",
"1325546","39.764348","-104.992603","1640",
"1325546","39.764348","-104.992603","1641",
"1325546","39.76433","-104.992608","1642",
"1325546","39.76433","-104.992608","1643",
"1325546","39.764311","-104.992614","1644",
"1325546","39.764311","-104.992614","1645",
"1325546","39.764293","-104.992619","1646",
"1325546","39.764293","-104.992619","1647",
"1325546","39.764275","-104.992624","1648",
"1325546","39.764275","-104.992624","1649",
"1325546","39.764257","-104.99263","1650",
"1325546","39.764257","-104.99263","1651",
"1325546","39.764238","-104.992635","1652",
"1325546","39.764238","-104.992635","1653",
"1325546","39.76422","-104.99264","1654",
"1325546","39.76422","-104.99264","1655",
"1325546","39.764202","-104.992644","1656",
"1325546","39.764202","-104.992644","1657",
"1325546","39.764183","-104.992649","1658",
"1325546","39.764183","-104.992649","1659",
"1325546","39.764165","-104.992654","1660",
"1325546","39.764165","-104.992654","1661",
"1325546","39.76402","-104.992685","1662",
"1325546","39.76402","-104.992685","1663",
"1325546","39.763874","-104.992707","1664",
"1325546","39.763874","-104.992707","1665",
"1325546","39.763856","-104.992709","1666",
"1325546","39.763856","-104.992709","1667",
"1325546","39.763837","-104.992711","1668",
"1325546","39.763837","-104.992711","1669",
"1325546","39.763818","-104.992713","1670",
"1325546","39.763818","-104.992713","1671",
"1325546","39.7638","-104.992715","1672",
"1325546","39.7638","-104.992715","1673",
"1325546","39.763781","-104.992716","1674",
"1325546","39.763781","-104.992716","1675",
"1325546","39.763762","-104.992718","1676",
"1325546","39.763762","-104.992718","1677",
"1325546","39.763744","-104.992719","1678",
"1325546","39.763744","-104.992719","1679",
"1325546","39.763725","-104.992721","1680",
"1325546","39.763725","-104.992721","1681",
"1325546","39.763706","-104.992722","1682",
"1325546","39.763706","-104.992722","1683",
"1325546","39.763688","-104.992723","1684",
"1325546","39.763688","-104.992723","1685",
"1325546","39.763669","-104.992724","1686",
"1325546","39.763669","-104.992724","1687",
"1325546","39.76365","-104.992725","1688",
"1325546","39.76365","-104.992725","1689",
"1325546","39.763632","-104.992726","1690",
"1325546","39.763632","-104.992726","1691",
"1325546","39.763613","-104.992727","1692",
"1325546","39.763613","-104.992727","1693",
"1325546","39.763594","-104.992728","1694",
"1325546","39.763594","-104.992728","1695",
"1325546","39.763576","-104.992729","1696",
"1325546","39.763576","-104.992729","1697",
"1325546","39.763557","-104.99273","1698",
"1325546","39.763557","-104.99273","1699",
"1325546","39.763538","-104.99273","1700",
"1325546","39.763538","-104.99273","1701",
"1325546","39.763519","-104.992731","1702",
"1325546","39.763519","-104.992731","1703",
"1325546","39.763501","-104.992732","1704",
"1325546","39.763501","-104.992732","1705",
"1325546","39.763482","-104.992733","1706",
"1325546","39.763482","-104.992733","1707",
"1325546","39.763463","-104.992733","1708",
"1325546","39.763463","-104.992733","1709",
"1325546","39.761513","-104.992804","1710",
"1325546","39.761513","-104.992804","1711",
"1325546","39.761495","-104.992804","1712",
"1325546","39.761495","-104.992804","1713",
"1325546","39.761477","-104.992805","1714",
"1325546","39.761477","-104.992805","1715",
"1325546","39.76146","-104.992806","1716",
"1325546","39.76146","-104.992806","1717",
"1325546","39.761442","-104.992806","1718",
"1325546","39.761442","-104.992806","1719",
"1325546","39.761424","-104.992807","1720",
"1325546","39.761424","-104.992807","1721",
"1325546","39.761406","-104.992808","1722",
"1325546","39.761406","-104.992808","1723",
"1325546","39.761388","-104.992808","1724",
"1325546","39.761388","-104.992808","1725",
"1325546","39.76137","-104.992809","1726",
"1325546","39.76137","-104.992809","1727",
"1325546","39.761353","-104.99281","1728",
"1325546","39.761353","-104.99281","1729",
"1325546","39.761335","-104.992811","1730",
"1325546","39.761335","-104.992811","1731",
"1325546","39.761317","-104.992812","1732",
"1325546","39.761317","-104.992812","1733",
"1325546","39.761299","-104.992813","1734",
"1325546","39.761299","-104.992813","1735",
"1325546","39.761281","-104.992814","1736",
"1325546","39.761281","-104.992814","1737",
"1325546","39.761263","-104.992815","1738",
"1325546","39.761263","-104.992815","1739",
"1325546","39.761246","-104.992816","1740",
"1325546","39.761246","-104.992816","1741",
"1325546","39.761228","-104.992817","1742",
"1325546","39.761228","-104.992817","1743",
"1325546","39.76121","-104.992819","1744",
"1325546","39.76121","-104.992819","1745",
"1325546","39.761192","-104.99282","1746",
"1325546","39.761192","-104.99282","1747",
"1325546","39.761174","-104.992821","1748",
"1325546","39.761174","-104.992821","1749",
"1325546","39.761157","-104.992823","1750",
"1325546","39.761157","-104.992823","1751",
"1325546","39.761139","-104.992825","1752",
"1325546","39.761139","-104.992825","1753",
"1325546","39.761121","-104.992826","1754",
"1325546","39.761121","-104.992826","1755",
"1325546","39.761103","-104.992828","1756",
"1325546","39.761103","-104.992828","1757",
"1325546","39.761085","-104.99283","1758",
"1325546","39.761085","-104.99283","1759",
"1325546","39.761068","-104.992832","1760",
"1325546","39.761068","-104.992832","1761",
"1325546","39.76105","-104.992834","1762",
"1325546","39.76105","-104.992834","1763",
"1325546","39.761032","-104.992837","1764",
"1325546","39.761032","-104.992837","1765",
"1325546","39.761014","-104.992839","1766",
"1325546","39.761014","-104.992839","1767",
"1325546","39.760997","-104.992842","1768",
"1325546","39.760997","-104.992842","1769",
"1325546","39.760979","-104.992845","1770",
"1325546","39.760979","-104.992845","1771",
"1325546","39.760837","-104.992872","1772",
"1325546","39.760837","-104.992872","1773",
"1325546","39.760696","-104.992908","1774",
"1325546","39.760696","-104.992908","1775",
"1325546","39.760557","-104.992953","1776",
"1325546","39.760557","-104.992953","1777",
"1325546","39.76054","-104.99296","1778",
"1325546","39.76054","-104.99296","1779",
"1325546","39.760523","-104.992966","1780",
"1325546","39.760523","-104.992966","1781",
"1325546","39.760506","-104.992973","1782",
"1325546","39.760506","-104.992973","1783",
"1325546","39.760489","-104.992979","1784",
"1325546","39.760489","-104.992979","1785",
"1325546","39.760472","-104.992986","1786",
"1325546","39.760477","-104.992992","1787",
"1325546","39.758883","-104.994025","1788",
"1325546","39.758883","-104.994025","1789",
"1325546","39.753566","-105.000507","1790",
"1325540","39.753566","-105.000507","1",
"1325540","39.758883","-104.994025","2",
"1325540","39.758883","-104.994025","3",
"1325540","39.760477","-104.992992","4",
"1325540","39.760472","-104.992986","5",
"1325540","39.760489","-104.992979","6",
"1325540","39.760489","-104.992979","7",
"1325540","39.760506","-104.992973","8",
"1325540","39.760506","-104.992973","9",
"1325540","39.760523","-104.992966","10",
"1325540","39.760523","-104.992966","11",
"1325540","39.76054","-104.99296","12",
"1325540","39.76054","-104.99296","13",
"1325540","39.760557","-104.992953","14",
"1325540","39.760557","-104.992953","15",
"1325540","39.760696","-104.992908","16",
"1325540","39.760696","-104.992908","17",
"1325540","39.760837","-104.992872","18",
"1325540","39.760837","-104.992872","19",
"1325540","39.760979","-104.992845","20",
"1325540","39.760979","-104.992845","21",
"1325540","39.760997","-104.992842","22",
"1325540","39.760997","-104.992842","23",
"1325540","39.761014","-104.992839","24",
"1325540","39.761014","-104.992839","25",
"1325540","39.761032","-104.992837","26",
"1325540","39.761032","-104.992837","27",
"1325540","39.76105","-104.992834","28",
"1325540","39.76105","-104.992834","29",
"1325540","39.761068","-104.992832","30",
"1325540","39.761068","-104.992832","31",
"1325540","39.761085","-104.99283","32",
"1325540","39.761085","-104.99283","33",
"1325540","39.761103","-104.992828","34",
"1325540","39.761103","-104.992828","35",
"1325540","39.761121","-104.992826","36",
"1325540","39.761121","-104.992826","37",
"1325540","39.761139","-104.992825","38",
"1325540","39.761139","-104.992825","39",
"1325540","39.761157","-104.992823","40",
"1325540","39.761157","-104.992823","41",
"1325540","39.761174","-104.992821","42",
"1325540","39.761174","-104.992821","43",
"1325540","39.761192","-104.99282","44",
"1325540","39.761192","-104.99282","45",
"1325540","39.76121","-104.992819","46",
"1325540","39.76121","-104.992819","47",
"1325540","39.761228","-104.992817","48",
"1325540","39.761228","-104.992817","49",
"1325540","39.761246","-104.992816","50",
"1325540","39.761246","-104.992816","51",
"1325540","39.761263","-104.992815","52",
"1325540","39.761263","-104.992815","53",
"1325540","39.761281","-104.992814","54",
"1325540","39.761281","-104.992814","55",
"1325540","39.761299","-104.992813","56",
"1325540","39.761299","-104.992813","57",
"1325540","39.761317","-104.992812","58",
"1325540","39.761317","-104.992812","59",
"1325540","39.761335","-104.992811","60",
"1325540","39.761335","-104.992811","61",
"1325540","39.761353","-104.99281","62",
"1325540","39.761353","-104.99281","63",
"1325540","39.76137","-104.992809","64",
"1325540","39.76137","-104.992809","65",
"1325540","39.761388","-104.992808","66",
"1325540","39.761388","-104.992808","67",
"1325540","39.761406","-104.992808","68",
"1325540","39.761406","-104.992808","69",
"1325540","39.761424","-104.992807","70",
"1325540","39.761424","-104.992807","71",
"1325540","39.761442","-104.992806","72",
"1325540","39.761442","-104.992806","73",
"1325540","39.76146","-104.992806","74",
"1325540","39.76146","-104.992806","75",
"1325540","39.761477","-104.992805","76",
"1325540","39.761477","-104.992805","77",
"1325540","39.761495","-104.992804","78",
"1325540","39.761495","-104.992804","79",
"1325540","39.761513","-104.992804","80",
"1325540","39.761513","-104.992804","81",
"1325540","39.763463","-104.992733","82",
"1325540","39.763463","-104.992733","83",
"1325540","39.763482","-104.992733","84",
"1325540","39.763482","-104.992733","85",
"1325540","39.763501","-104.992732","86",
"1325540","39.763501","-104.992732","87",
"1325540","39.763519","-104.992731","88",
"1325540","39.763519","-104.992731","89",
"1325540","39.763538","-104.99273","90",
"1325540","39.763538","-104.99273","91",
"1325540","39.763557","-104.99273","92",
"1325540","39.763557","-104.99273","93",
"1325540","39.763576","-104.992729","94",
"1325540","39.763576","-104.992729","95",
"1325540","39.763594","-104.992728","96",
"1325540","39.763594","-104.992728","97",
"1325540","39.763613","-104.992727","98",
"1325540","39.763613","-104.992727","99",
"1325540","39.763632","-104.992726","100",
"1325540","39.763632","-104.992726","101",
"1325540","39.76365","-104.992725","102",
"1325540","39.76365","-104.992725","103",
"1325540","39.763669","-104.992724","104",
"1325540","39.763669","-104.992724","105",
"1325540","39.763688","-104.992723","106",
"1325540","39.763688","-104.992723","107",
"1325540","39.763706","-104.992722","108",
"1325540","39.763706","-104.992722","109",
"1325540","39.763725","-104.992721","110",
"1325540","39.763725","-104.992721","111",
"1325540","39.763744","-104.992719","112",
"1325540","39.763744","-104.992719","113",
"1325540","39.763762","-104.992718","114",
"1325540","39.763762","-104.992718","115",
"1325540","39.763781","-104.992716","116",
"1325540","39.763781","-104.992716","117",
"1325540","39.7638","-104.992715","118",
"1325540","39.7638","-104.992715","119",
"1325540","39.763818","-104.992713","120",
"1325540","39.763818","-104.992713","121",
"1325540","39.763837","-104.992711","122",
"1325540","39.763837","-104.992711","123",
"1325540","39.763856","-104.992709","124",
"1325540","39.763856","-104.992709","125",
"1325540","39.763874","-104.992707","126",
"1325540","39.763874","-104.992707","127",
"1325540","39.76402","-104.992685","128",
"1325540","39.76402","-104.992685","129",
"1325540","39.764165","-104.992654","130",
"1325540","39.764165","-104.992654","131",
"1325540","39.764183","-104.992649","132",
"1325540","39.764183","-104.992649","133",
"1325540","39.764202","-104.992644","134",
"1325540","39.764202","-104.992644","135",
"1325540","39.76422","-104.99264","136",
"1325540","39.76422","-104.99264","137",
"1325540","39.764238","-104.992635","138",
"1325540","39.764238","-104.992635","139",
"1325540","39.764257","-104.99263","140",
"1325540","39.764257","-104.99263","141",
"1325540","39.764275","-104.992624","142",
"1325540","39.764275","-104.992624","143",
"1325540","39.764293","-104.992619","144",
"1325540","39.764293","-104.992619","145",
"1325540","39.764311","-104.992614","146",
"1325540","39.764311","-104.992614","147",
"1325540","39.76433","-104.992608","148",
"1325540","39.76433","-104.992608","149",
"1325540","39.764348","-104.992603","150",
"1325540","39.764348","-104.992603","151",
"1325540","39.764354","-104.992601","152",
"1325540","39.764354","-104.992601","153",
"1325540","39.764469","-104.992556","154",
"1325540","39.764469","-104.992556","155",
"1325540","39.76463","-104.99249","156",
"1325540","39.76463","-104.99249","157",
"1325540","39.764772","-104.992427","158",
"1325540","39.764772","-104.992427","159",
"1325540","39.765047","-104.992302","160",
"1325540","39.765047","-104.992302","161",
"1325540","39.765565","-104.992068","162",
"1325540","39.765565","-104.992068","163",
"1325540","39.766018","-104.991862","164",
"1325540","39.766018","-104.991862","165",
"1325540","39.766157","-104.991793","166",
"1325540","39.766157","-104.991793","167",
"1325540","39.766294","-104.991717","168",
"1325540","39.766294","-104.991717","169",
"1325540","39.766393","-104.991656","170",
"1325540","39.766393","-104.991656","171",
"1325540","39.76649","-104.99159","172",
"1325540","39.76649","-104.99159","173",
"1325540","39.766585","-104.991519","174",
"1325540","39.766585","-104.991519","175",
"1325540","39.766677","-104.991443","176",
"1325540","39.766677","-104.991443","177",
"1325540","39.766751","-104.991379","178",
"1325540","39.766751","-104.991379","179",
"1325540","39.766809","-104.991326","180",
"1325540","39.766809","-104.991326","181",
"1325540","39.767027","-104.991117","182",
"1325540","39.767027","-104.991117","183",
"1325540","39.767246","-104.990904","184",
"1325540","39.767246","-104.990904","185",
"1325540","39.767466","-104.99069","186",
"1325540","39.767466","-104.99069","187",
"1325540","39.767834","-104.990333","188",
"1325540","39.767834","-104.990333","189",
"1325540","39.767938","-104.990232","190",
"1325540","39.767938","-104.990232","191",
"1325540","39.768243","-104.98993","192",
"1325540","39.768243","-104.98993","193",
"1325540","39.768257","-104.989914","194",
"1325540","39.768257","-104.989914","195",
"1325540","39.768282","-104.989887","196",
"1325540","39.768282","-104.989887","197",
"1325540","39.768307","-104.98986","198",
"1325540","39.768307","-104.98986","199",
"1325540","39.768331","-104.989832","200",
"1325540","39.768331","-104.989832","201",
"1325540","39.768356","-104.989805","202",
"1325540","39.768356","-104.989805","203",
"1325540","39.768381","-104.989778","204",
"1325540","39.768381","-104.989778","205",
"1325540","39.768405","-104.989751","206",
"1325540","39.768405","-104.989751","207",
"1325540","39.76843","-104.989723","208",
"1325540","39.76843","-104.989723","209",
"1325540","39.768455","-104.989696","210",
"1325540","39.768455","-104.989696","211",
"1325540","39.768479","-104.989668","212",
"1325540","39.768479","-104.989668","213",
"1325540","39.768504","-104.98964","214",
"1325540","39.768504","-104.98964","215",
"1325540","39.768528","-104.989613","216",
"1325540","39.768528","-104.989613","217",
"1325540","39.768691","-104.989422","218",
"1325540","39.768691","-104.989422","219",
"1325540","39.76885","-104.989226","220",
"1325540","39.76885","-104.989226","221",
"1325540","39.768874","-104.989196","222",
"1325540","39.768874","-104.989196","223",
"1325540","39.768897","-104.989167","224",
"1325540","39.768897","-104.989167","225",
"1325540","39.76892","-104.989137","226",
"1325540","39.76892","-104.989137","227",
"1325540","39.768943","-104.989108","228",
"1325540","39.768943","-104.989108","229",
"1325540","39.768966","-104.989078","230",
"1325540","39.768966","-104.989078","231",
"1325540","39.768989","-104.989048","232",
"1325540","39.768989","-104.989048","233",
"1325540","39.769011","-104.989018","234",
"1325540","39.769011","-104.989018","235",
"1325540","39.769034","-104.988988","236",
"1325540","39.769034","-104.988988","237",
"1325540","39.769057","-104.988959","238",
"1325540","39.769057","-104.988959","239",
"1325540","39.76908","-104.988929","240",
"1325540","39.76908","-104.988929","241",
"1325540","39.769103","-104.988899","242",
"1325540","39.769103","-104.988899","243",
"1325540","39.772835","-104.984002","244",
"1325540","39.772835","-104.984002","245",
"1325540","39.77612","-104.97969","246",
"1325540","39.77612","-104.97969","247",
"1325540","39.776258","-104.97951","248",
"1325540","39.776258","-104.97951","249",
"1325540","39.779397","-104.975389","250",
"1325540","39.779397","-104.975389","251",
"1325540","39.779421","-104.975358","252",
"1325540","39.779421","-104.975358","253",
"1325540","39.779446","-104.975326","254",
"1325540","39.779446","-104.975326","255",
"1325540","39.77947","-104.975294","256",
"1325540","39.77947","-104.975294","257",
"1325540","39.779494","-104.975263","258",
"1325540","39.779494","-104.975263","259",
"1325540","39.779518","-104.975231","260",
"1325540","39.779518","-104.975231","261",
"1325540","39.779542","-104.975199","262",
"1325540","39.779542","-104.975199","263",
"1325540","39.779566","-104.975168","264",
"1325540","39.779566","-104.975168","265",
"1325540","39.77959","-104.975136","266",
"1325540","39.77959","-104.975136","267",
"1325540","39.779794","-104.974874","268",
"1325540","39.779794","-104.974874","269",
"1325540","39.779999","-104.974614","270",
"1325540","39.779999","-104.974614","271",
"1325540","39.780024","-104.974583","272",
"1325540","39.780024","-104.974583","273",
"1325540","39.780048","-104.974552","274",
"1325540","39.780048","-104.974552","275",
"1325540","39.780073","-104.974522","276",
"1325540","39.780073","-104.974522","277",
"1325540","39.780098","-104.974491","278",
"1325540","39.780098","-104.974491","279",
"1325540","39.780123","-104.97446","280",
"1325540","39.780123","-104.97446","281",
"1325540","39.780147","-104.974429","282",
"1325540","39.780147","-104.974429","283",
"1325540","39.780172","-104.974398","284",
"1325540","39.780172","-104.974398","285",
"1325540","39.780197","-104.974368","286",
"1325540","39.780197","-104.974368","287",
"1325540","39.780674","-104.973774","288",
"1325540","39.780674","-104.973774","289",
"1325540","39.780699","-104.973743","290",
"1325540","39.780699","-104.973743","291",
"1325540","39.780724","-104.973712","292",
"1325540","39.780724","-104.973712","293",
"1325540","39.780749","-104.973681","294",
"1325540","39.780749","-104.973681","295",
"1325540","39.780773","-104.973651","296",
"1325540","39.780773","-104.973651","297",
"1325540","39.780798","-104.97362","298",
"1325540","39.780798","-104.97362","299",
"1325540","39.780823","-104.973589","300",
"1325540","39.780823","-104.973589","301",
"1325540","39.780847","-104.973558","302",
"1325540","39.780847","-104.973558","303",
"1325540","39.780872","-104.973527","304",
"1325540","39.780872","-104.973527","305",
"1325540","39.781088","-104.973253","306",
"1325540","39.781088","-104.973253","307",
"1325540","39.781303","-104.972976","308",
"1325540","39.781303","-104.972976","309",
"1325540","39.781327","-104.972945","310",
"1325540","39.781327","-104.972945","311",
"1325540","39.781351","-104.972913","312",
"1325540","39.781351","-104.972913","313",
"1325540","39.781375","-104.972881","314",
"1325540","39.781375","-104.972881","315",
"1325540","39.781399","-104.97285","316",
"1325540","39.781399","-104.97285","317",
"1325540","39.781424","-104.972818","318",
"1325540","39.781424","-104.972818","319",
"1325540","39.781448","-104.972786","320",
"1325540","39.781448","-104.972786","321",
"1325540","39.781472","-104.972755","322",
"1325540","39.781472","-104.972755","323",
"1325540","39.781496","-104.972723","324",
"1325540","39.781496","-104.972723","325",
"1325540","39.786112","-104.96665","326",
"1325540","39.786112","-104.96665","327",
"1325540","39.786136","-104.966619","328",
"1325540","39.786136","-104.966619","329",
"1325540","39.78616","-104.966587","330",
"1325540","39.78616","-104.966587","331",
"1325540","39.786184","-104.966555","332",
"1325540","39.786184","-104.966555","333",
"1325540","39.786209","-104.966524","334",
"1325540","39.786209","-104.966524","335",
"1325540","39.786233","-104.966492","336",
"1325540","39.786233","-104.966492","337",
"1325540","39.786257","-104.96646","338",
"1325540","39.786257","-104.96646","339",
"1325540","39.786281","-104.966428","340",
"1325540","39.786281","-104.966428","341",
"1325540","39.786305","-104.966396","342",
"1325540","39.786305","-104.966396","343",
"1325540","39.78651","-104.966121","344",
"1325540","39.78651","-104.966121","345",
"1325540","39.786534","-104.966089","346",
"1325540","39.786534","-104.966089","347",
"1325540","39.786558","-104.966056","348",
"1325540","39.786558","-104.966056","349",
"1325540","39.786582","-104.966024","350",
"1325540","39.786582","-104.966024","351",
"1325540","39.786605","-104.965992","352",
"1325540","39.786605","-104.965992","353",
"1325540","39.786629","-104.96596","354",
"1325540","39.786629","-104.96596","355",
"1325540","39.786652","-104.965928","356",
"1325540","39.786652","-104.965928","357",
"1325540","39.786676","-104.965895","358",
"1325540","39.786676","-104.965895","359",
"1325540","39.7867","-104.965863","360",
"1325540","39.7867","-104.965863","361",
